Date,Close,High,Low,Open,Volume,RSI,SMA_20,EMA_20,MACD,MACD_SIGNAL,BB_LOWER,BB_MIDDLE,BB_UPPER,ret_1,ret_5,ret_10,log_ret,vol_10,vol_20,vol_ratio,scaled_ret_1,mom_5,mom_10,mom_diff,ma_5,ma_10,ma_20,ma_ratio_5_10,ma_ratio_10_20,trend_strength,volume_chg,volume_ma_10,volume_ratio,ret_lag_1,ret_lag_2,ret_lag_3,ret_lag_5,ret_lag_7,ret_lag_10,ret_lag_14,day_of_week,month,is_month_start,is_month_end,target,stock,pred,position,strategy_ret,trade,equity
2022-11-15,2996.77490234375,3003.384113141955,2960.2660653625226,2986.343743338073,1400708,69.22716659965295,2880.9353637695317,2890.7983552197024,45.914258233612145,33.62830009194577,2760.65165626681,2880.9353637695317,3001.219071272254,-0.0008691569584488,0.0305844928761673,0.0436719788707862,-0.0008695348943632,0.0136902199987086,0.0105597317917431,1.2963325145149802,-0.0634827983576907,0.0305844928761673,0.0436719788707862,-0.0130874859946188,2950.50888671875,2928.342822265625,2880.9353637695312,1.0075694909368489,1.0164555786611136,0.0232161324144853,0.0436890961303177,1750171.3,0.8003262309233385,0.0058957080224844,0.0344081664767683,-0.0032340534883018,0.0050660403740676,-0.0107815916960002,0.0094521256918915,0.0077451894794466,1,11,0,0,1,xg_TCS.NS,0.4563806272260787,8.617875531458358,-0.00845727500003041,1.9339770296354573,1.1964319873023364
2022-11-16,3017.231689453125,3028.516851149373,2986.7476584957576,3002.439179238099,1748235,71.07809821680006,2891.8879882812507,2902.839625146695,50.13330144991869,36.92930036354036,2763.700038416382,2891.8879882812507,3020.0759381461194,0.006826267496226,0.0433138947378017,0.0293431461987514,0.0068030740223399,0.0124801381118689,0.0105620925466046,1.181485256974342,0.5469266852943967,0.0433138947378017,0.0293431461987514,0.0139707485390503,2975.561376953125,2936.9439453125,2891.88798828125,1.0131488487215632,1.0155801183219508,0.0277318407347899,0.248108099618193,1625888.8,1.0752488116031826,-0.0008691569584488,0.0058957080224844,0.0344081664767683,-0.005457951307387,0.0033213252891375,0.0208416569900393,0.0001264885808205,2,11,0,0,0,xg_TCS.NS,0.3898689532356637,8.522476937969932,0.05812900801225562,0.09539859348842583,1.2659793918783528
2022-11-17,3011.521484375,3021.4130150791284,2983.420544874636,3003.4284137988952,1417986,69.81576116596864,2901.0736206054694,2913.1902784065337,52.411985029682455,40.02583729676878,2766.0716838715525,2901.0736206054694,3036.0755573393863,-0.0018925311894626,0.0447180647532179,0.0330998014150942,-0.001894324289303,0.0122566658199979,0.0105102050805105,1.166057148168837,-0.1543957240517232,0.0447180647532179,0.0330998014150942,0.0116182633381236,3001.3423828125,2946.5926513671875,2901.073620605469,1.0185806923192826,1.015690408695047,0.0332950512647066,-0.1889042377025972,1627091.9,0.8714848866244915,0.006826267496226,-0.0008691569584488,0.0058957080224844,-0.0032340534883018,0.0050660403740676,-0.0055219439761478,-0.0014864177632417,3,11,0,0,0,xg_TCS.NS,0.4125314309290107,8.473832051761878,-0.016061313895331237,0.04864488620805396,1.245646099480374
2022-11-18,3006.530517578125,3023.885700589663,2986.3428478650717,3012.420518021075,1164540,68.66784387064429,2911.037072753906,2922.0798249943045,53.20185105248538,42.6610400479121,2775.774159419607,2911.037072753906,3046.2999860882055,-0.0016572907823404,0.0082931447523351,0.0426288532228895,-0.0016586656079091,0.0113992003430518,0.0102886218283395,1.1078347225216991,-0.1453738296231377,0.0082931447523351,0.0426288532228895,-0.0343357084705544,3006.2880859375,2958.8851318359375,2911.037072753906,1.016020545573579,1.016436774210081,0.0316813724745831,-0.1787366024770343,1601280.7,0.7272553775232992,-0.0018925311894626,0.006826267496226,-0.0008691569584488,0.0344081664767683,-0.005457951307387,-0.0107815916960002,0.0018529631717871,4,11,0,0,0,xg_TCS.NS,0.5126230893215405,7.238878766601685,-0.012614403696948714,1.2349532851601932,1.2299330167179992
2022-11-21,2952.621826171875,2997.763130116702,2943.179910784391,2987.691797611102,1304194,57.643212202225776,2916.7112060546874,2924.988587011216,48.91399462139088,43.91163096260786,2784.664698462916,2916.7112060546874,3048.757713646459,-0.0179305319174593,-0.0155898822901984,0.0205444033565564,-0.0180932317014788,0.0133958037546275,0.0111568261359572,1.200574698996096,-1.3384186441684376,-0.0155898822901984,0.0205444033565564,-0.0361342856467549,2996.936083984375,2964.82900390625,2916.7112060546874,1.010829319342135,1.0164972787678384,0.0271707257660221,0.1199220292991223,1585298.8,0.8226802417305666,-0.0016572907823404,-0.0018925311894626,0.006826267496226,0.0058957080224844,-0.0032340534883018,0.0033213252891375,0.0094521256918915,0,11,0,0,1,xg_TCS.NS,0.4496469870350091,7.659663564189274,-0.13755223441348963,0.42078479758758913,1.0607529820895145
2022-11-22,2980.90283203125,2984.4997524987552,2927.2188379614577,2949.474783354145,1149739,61.16568071720065,2924.694116210938,2930.3137532036003,47.25317315992652,44.579939402071595,2797.742412840641,2924.694116210938,3051.6458195812347,0.0095782689163554,-0.0052963838892559,0.025126121771581,0.0095326881242225,0.01358094881161,0.0110982833228234,1.2235879035255872,0.7052205135810747,-0.0052963838892559,0.025126121771581,-0.0304225056608369,2993.761669921875,2972.1352783203124,2924.6941162109374,1.0072763819868202,1.0162208970320756,0.0231700117725319,-0.1184294667817824,1552822.9,0.7404186272621686,-0.0179305319174593,-0.0016572907823404,-0.0018925311894626,-0.0008691569584488,0.0344081664767683,0.0050660403740676,0.0208416569900393,1,11,0,0,0,xg_TCS.NS,0.5072255323529045,9.51811208807998,0.09023781289369771,1.8584485238907051,1.15647301121374
2022-11-23,2974.922607421875,2994.435854215807,2959.3658847520182,2994.435854215807,1150011,60.02886116511296,2931.2854614257812,2934.5622155101028,44.93640710977024,44.651232943611326,2808.5532541207767,2931.2854614257812,3054.0176687307858,-0.0020061789821239,-0.0140224836492151,0.028684042707842,-0.0020081940546932,0.0133969496041926,0.0110844406393356,1.2085175537952806,-0.149737761477783,-0.0140224836492151,0.028684042707842,-0.0427065263570571,2985.299853515625,2980.430615234375,2931.2854614257812,1.0016337364998067,1.016765734506352,0.0181565705121497,0.0002365754314674,1551597.3,0.7411787839533227,0.0095782689163554,-0.0179305319174593,-0.0016572907823404,0.006826267496226,0.0058957080224844,-0.005457951307387,-0.0055219439761478,2,11,0,0,1,xg_TCS.NS,0.4325998932784078,8.348805412434677,-0.01733385128209136,1.169306675645302,1.1364268800256088
2022-11-24,3039.53271484375,3051.042904713645,2974.9231600526905,2982.0719958636614,1296591,67.13569046290924,2941.0893310546876,2944.559405922831,47.763263849315535,45.27363912475217,2816.585099711726,2941.0893310546876,3065.5935623976493,0.0217182481522997,0.0093013550174168,0.0544353583665961,0.0214857670335053,0.0144104523715128,0.0118816939264927,1.2127260418097934,1.5070131442983694,0.0093013550174168,0.0544353583665961,-0.0451340033491793,2990.902099609375,2996.1222412109373,2941.0893310546876,0.9982577007273734,1.018711743834219,0.0163882982115716,0.1274596503859528,1523947.2,0.8508109729780331,-0.0020061789821239,0.0095782689163554,-0.0179305319174593,-0.0018925311894626,-0.0008691569584488,-0.0032340534883018,-0.0107815916960002,3,11,0,0,1,xg_TCS.NS,0.521632065868902,9.417893129356775,0.20400559619674777,1.0690877169220983,1.368264323219243
2022-11-25,3048.074951171875,3060.3945780835866,3010.622108633488,3042.0951593509826,1588981,67.94712256878496,2951.531640625,2954.418029279883,50.11515890676628,46.241943081155,2827.969849093106,2951.531640625,3075.093432156894,0.0028103781500388,0.0138180648261689,0.0222258047903047,0.0028064364208049,0.010191440463018,0.0118272942807663,0.8616153961936949,0.2757316228861871,0.0138180648261689,0.0222258047903047,-0.0084077399641357,2999.210986328125,3002.7495361328124,2951.531640625,0.9988215634497292,1.0173529888017625,0.0156424453029916,0.2255067326550932,1356305.9,1.1715506066874948,0.0217182481522997,-0.0020061789821239,0.0095782689163554,-0.0016572907823404,0.006826267496226,0.0344081664767683,0.0033213252891375,4,11,0,0,1,xg_TCS.NS,0.4081847365511826,8.032284068524696,0.02188095111067052,1.3856090608320795,1.398203247982078
2022-11-28,3053.111083984375,3072.6693392164375,3026.4039931614175,3026.8086028102216,2195437,68.44183148934364,2961.9627075195312,2963.817367823168,51.788441596002485,47.3512427841245,2841.2586539980875,2961.9627075195312,3082.666761040975,0.0016522339158897,0.0340339073977469,0.017913440497342,0.0016508704790378,0.0101106753111808,0.0118289586218962,0.8546670055520581,0.1633986322783548,0.0340339073977469,0.017913440497342,0.0161204669004049,3019.308837890625,3008.1224609375,2961.9627075195312,1.003718723921113,1.0155841777821115,0.0187828509325824,0.3816634686003168,1441642.2,1.522872318803152,0.0028103781500388,0.0217182481522997,-0.0020061789821239,-0.0179305319174593,-0.0018925311894626,0.0058957080224844,0.0050660403740676,0,11,0,0,0,xg_TCS.NS,0.4125954838442788,9.685385959200683,0.015175972224935268,1.6531018906759876,1.4194223416382683
2022-11-29,3054.999755859375,3083.460303390179,3042.0957148932566,3042.0957148932566,1576028,68.63732835178087,2971.143884277344,2972.5014047789973,52.659899674793905,48.41297416225839,2851.5224848669336,2971.143884277344,3090.7652836877546,0.0006186056854948,0.0248572087060059,0.0194291714970276,0.0006184144278691,0.0100775514954037,0.0117641166797715,0.8565619678664634,0.0613784317892298,0.0248572087060059,0.0194291714970276,0.0054280372089783,3034.12822265625,3013.9449462890625,2971.1438842773437,1.0066966307370804,1.0144055837343364,0.0206168063542737,-0.2821347185093446,1459174.2,1.0800821450920115,0.0016522339158897,0.0028103781500388,0.0217182481522997,0.0095782689163554,-0.0016572907823404,-0.0008691569584488,-0.005457951307387,1,11,0,0,0,xg_TCS.NS,0.4174280829967702,7.578956461519453,0.0036351708083728687,2.106429497681231,1.424582184299344
2022-11-30,3049.109619140625,3070.780933908881,3034.901738943921,3042.0955801028995,3410702,67.23838912894031,2977.0383422851564,2979.7974251943906,52.27268470283843,49.1849162703744,2854.127198165487,2977.0383422851564,3099.949486404826,-0.0019280318132441,0.0249374593926132,0.0105652906268123,-0.0019298928590689,0.0099888355800904,0.0110435532139183,0.9044128256363034,-0.192999353972024,0.0249374593926132,0.0105652906268123,0.0143721687658009,3048.965625,3017.1327392578123,2977.0383422851564,1.0105507077391689,1.0134678806124746,0.0235896021131295,1.1641125665280057,1625420.9,2.0983500335192575,0.0006186056854948,0.0016522339158897,0.0028103781500388,-0.0020061789821239,-0.0179305319174593,0.006826267496226,-0.0032340534883018,2,11,0,1,1,xg_TCS.NS,0.3966655358374332,7.660852864553986,-0.014811316240959547,0.08189640303453327,1.4034822470564494
2022-12-01,3125.408935546875,3129.320674205069,3075.366869477395,3079.8630198713677,2180856,74.49122739979966,2987.5570678710938,2993.665188085103,57.46016619365264,50.83996625503005,2851.6659081039415,2987.5570678710938,3123.448227638246,0.0250234743701194,0.0282530996569778,0.0378172467846467,0.0247155141526356,0.0124236335545158,0.012013609274431,1.034043910271418,2.0140211186368817,0.0282530996569778,0.0378172467846467,-0.0095641471276688,3066.140869140625,3028.521484375,2987.5570678710938,1.012421699816136,1.0137116766553005,0.025143526140134,-0.3605844192779082,1701707.9,1.2815689461150874,-0.0019280318132441,0.0006186056854948,0.0016522339158897,0.0217182481522997,0.0095782689163554,-0.0018925311894626,0.0344081664767683,3,12,1,0,0,xg_TCS.NS,0.4695342777166691,7.75058198789693,0.19390162516597645,0.08972912334294403,1.6756197356522913
2022-12-02,3092.5869140625,3119.3390078373773,3069.0721362573277,3109.6274990054326,2411749,67.56214773599203,2998.006127929688,3003.086304844855,58.251334694042725,52.32223994283259,2863.640435288381,2998.006127929688,3132.3718205709947,-0.0105016726326828,0.0146033032663819,0.0286231574837618,-0.0105572043226374,0.0131480451499748,0.0119961746003918,1.095928465485983,-0.7986642765998078,0.0146033032663819,0.0286231574837618,-0.0140198542173799,3075.04326171875,3037.1271240234373,2998.0061279296874,1.0124842116075414,1.0130490047132643,0.0249102566653056,0.1058726481711769,1826428.8,1.3204724980238371,0.0250234743701194,-0.0019280318132441,0.0006186056854948,0.0028103781500388,-0.0020061789821239,-0.0016572907823404,0.0058957080224844,4,12,0,0,0,xg_TCS.NS,0.4830609888634174,7.365074087037124,-0.07753835092794893,0.3855079008598059,1.545694944567487
2022-12-05,3080.67236328125,3092.5871623054572,3063.6770019225387,3087.056984913436,1475065,65.19154527830443,3007.380590820313,3010.4754532673687,57.25691468537025,53.30917489134013,2877.7289187830743,3007.380590820313,3137.032262857552,-0.0038526163087195,0.0090272769443118,0.0433684178496351,-0.0038600567511917,0.0112921302620205,0.0121107730615154,0.9323267703801956,-0.3411468936718237,0.0090272769443118,0.0433684178496351,-0.0343411409053233,3080.555517578125,3049.932177734375,3007.3805908203126,1.0100406625653229,1.014149052848165,0.0237529078489454,-0.3883836999621436,1843515.9,0.8001368472054946,-0.0105016726326828,0.0250234743701194,-0.0019280318132441,0.0016522339158897,0.0217182481522997,-0.0179305319174593,-0.0008691569584488,0,12,0,0,0,xg_TCS.NS,0.5521477351090041,8.718062017880978,-0.03426384187593822,1.3529879308438542,1.4927334973983895
2022-12-06,3044.208251953125,3064.5307174531713,3028.6065242340583,3057.426888540139,1166999,58.43393612551438,3014.1989990234374,3013.68810076125,52.9164922400314,53.230638361078384,2892.488780287747,3014.1989990234374,3135.9092177591274,-0.0118364132981952,-0.0035324074529146,0.0212369954637996,-0.0119070213552401,0.0121781107367882,0.0125562409756666,0.9698078391891098,-0.9718618669294284,-0.0035324074529146,0.0212369954637996,-0.0247694029167142,3078.397216796875,3056.2627197265624,3014.1989990234374,1.007242341087841,1.0139551903231183,0.0210886419259421,-0.2088491015650158,1845241.9,0.6324368636975822,-0.0038526163087195,-0.0105016726326828,0.0250234743701194,0.0006186056854948,0.0028103781500388,0.0095782689163554,0.006826267496226,1,12,0,0,0,xg_TCS.NS,0.4912997990678978,8.969218775272125,-0.10628895876474863,0.25115675739114707,1.334072408246653
2022-12-07,3039.9375,3051.717283114325,3016.0178904534705,3028.8769253670016,1167505,57.67980138478218,3021.597412109375,3016.188043545893,48.5721526499583,52.29894121885437,2914.0005347482092,3021.597412109375,3129.1942894705408,-0.0014029105763,-0.0030081303351796,0.0218543139293523,-0.0014038955766952,0.0121566008310837,0.012455551816859,0.9759202233342448,-0.1153937027372356,-0.0030081303351796,0.0218543139293523,-0.0248624442645319,3076.56279296875,3062.764208984375,3021.597412109375,1.0045052713963083,1.0136241832581732,0.01808108912087,0.0004335907742851,1846991.3,0.6321118025836764,-0.0118364132981952,-0.0038526163087195,-0.0105016726326828,-0.0019280318132441,0.0016522339158897,-0.0020061789821239,-0.0018925311894626,2,12,0,0,0,xg_TCS.NS,0.4944330001159958,10.251984628516343,-0.015024000590032713,1.2827658532442179,1.314029303598009
2022-12-08,3012.915283203125,3039.9371900709016,3002.933741848368,3021.4129632545614,1285619,53.01746036691555,3028.1123535156253,3015.876352084677,42.459320546874096,50.33101708445832,2942.3931647292957,3028.1123535156253,3113.831542301955,-0.0088890698564937,-0.0359932586946629,-0.0087570801625648,-0.0089288133349505,0.0104361313180989,0.0126568272069921,0.8244804694706291,-0.8516774950487828,-0.0359932586946629,-0.0087570801625648,-0.0272361785320981,3054.0640625,3060.1024658203123,3028.112353515625,0.9980267316575973,1.0105643742932944,0.0086134877834285,0.1011678750840467,1845894.1,0.6964749494563656,-0.0014029105763,-0.0118364132981952,-0.0038526163087195,0.0250234743701194,0.0006186056854948,0.0217182481522997,-0.0016572907823404,3,12,0,0,0,xg_TCS.NS,0.4157428057910426,9.122192608546875,-0.08165270335174839,1.129792019969468,1.2067352586758164
2022-12-09,2960.939453125,3034.091898244114,2946.1921695847964,3034.091898244114,1797896,45.41364168769982,3027.069226074219,3010.6442664694696,33.0399776616232,46.87280919989129,2938.516251281248,3027.069226074219,3115.62220086719,-0.0172510094684334,-0.0425687182270859,-0.0285870588626354,-0.0174015418681108,0.0115293954750002,0.0109071923462279,1.056948310870878,-1.4961333725141015,-0.0425687182270859,-0.0285870588626354,-0.0139816593644505,3027.7345703125,3051.388916015625,3027.069226074219,0.9922480069390788,1.0080340712831817,0.0002247071406944,0.3984671975134157,1866785.6,0.9630972083773502,-0.0088890698564937,-0.0014029105763,-0.0118364132981952,-0.0105016726326828,-0.0019280318132441,0.0028103781500388,-0.0179305319174593,4,12,0,0,0,xg_TCS.NS,0.3845795651487665,9.18036821435066,-0.15839970679237014,0.058175605803784336,1.0155887475255523
2022-12-12,2955.27490234375,2963.8625942414624,2909.9987957113176,2927.443772922658,1527610,44.66184873221502,3024.8638793945315,3005.3709936955916,24.83175365602301,42.46459809111764,2931.349679341354,3024.8638793945315,3118.378079447709,-0.0019130924056118,-0.0407045755440017,-0.0320447500760262,-0.0019149247041649,0.011429852317193,0.0108132935926157,1.0569208445568428,-0.1673621837222421,-0.0407045755440017,-0.0320447500760262,-0.0086598254679755,3002.655078125,3041.6052978515627,3024.863879394531,0.9871941899384264,1.0055346022579974,-0.0075149696740286,-0.1503346133480468,1800002.9,0.8486708549187068,-0.0172510094684334,-0.0088890698564937,-0.0014029105763,-0.0038526163087195,0.0250234743701194,0.0016522339158897,0.0095782689163554,0,12,0,0,1,xg_TCS.NS,0.4232874395295786,7.719290659672071,-0.015498255115068034,1.4610775546785888,0.9998488940244088
2022-12-13,2996.32470703125,3000.2362262470147,2938.5041676355268,2946.9568427685667,1378016,50.993227925511505,3024.8413696289067,3004.509442584702,21.39245426880325,38.25016932665476,2931.2984886669337,3024.8413696289067,3118.3842505908797,0.0138903506590688,-0.015729391999103,-0.0192062368304902,0.0137947638772271,0.0126292411552458,0.0112930772909155,1.1182180562376869,1.099769235467025,-0.015729391999103,-0.0192062368304902,0.0034768448313872,2993.078369140625,3035.73779296875,3024.8413696289062,0.9859475927311868,1.0036023123226394,-0.0106006536653872,-0.0979268268733511,1780201.7,0.7740785777247746,-0.0019130924056118,-0.0172510094684334,-0.0088890698564937,-0.0118364132981952,-0.0105016726326828,0.0006186056854948,-0.0020061789821239,1,12,0,0,1,xg_TCS.NS,0.4417913476283612,7.1406682299770585,0.09889707443960598,0.5786224296950122,1.0987310245250985
2022-12-14,3026.22412109375,3036.7000639995404,3004.237769399859,3011.3418189511494,1213311,55.029135232774216,3025.290991210938,3006.5775072046113,20.839196277890096,34.76797471690183,2931.815695486055,3025.290991210938,3118.766286935821,0.0099786962315322,-0.0045110726474639,-0.0075056330881685,0.0099292377906436,0.0131723528384892,0.0114139453308136,1.1539567169832698,0.75749100125649,-0.0045110726474639,-0.0075056330881685,0.0029945604407045,2990.335693359375,3033.4492431640624,3025.2909912109376,0.9857872849193556,1.0026966833857722,-0.011550796125083,-0.1195232856512551,1560462.6,0.7775328931300387,0.0138903506590688,-0.0019130924056118,-0.0172510094684334,-0.0014029105763,-0.0038526163087195,-0.0019280318132441,0.0217182481522997,2,12,0,0,0,xg_TCS.NS,0.4758282444403002,7.859375394602636,0.07806696605000543,0.7187071646255774,1.1845056221147872
